id,judul,ringkasan,popularitas,dewasa,original_language,id_negara,negara,id_perusahaan,perusahaan,negara_asal_perusahaan,durasi,pendapatan,tanggal_rilis,jumlah_vote,vote_rata_rata,sertifikasi,id_imdb,tahun_rilis
723561,Filosofi Kopi: Aroma Gayo,,0.6,False,id,ID,Indonesia,160594.0,Bioskop Online,,27,0,2020-07-11,0,0.0,SU,tt12764534,2020
723333,Cinta Tanpa Tapi,,0.6,False,id,ID,Indonesia,69003.0,MNC Pictures,ID,0,0,2021-01-28,0,0.0,13+,,2021
722047,Pengorbanan,,0.6,False,id,ID,Indonesia,125065.0,PT Rhoma Irama Film,,124,0,1982-05-03,0,0.0,,,1982
722041,Badai di Awal Bahagia,,0.6,False,id,ID,Indonesia,135141.0,PT Naviri Film Production,,124,0,1981-03-17,0,0.0,,,1981
722039,Melodi Cinta Rhoma Irama,,0.6,False,id,ID,Indonesia,125065.0,PT Rhoma Irama Film,,127,0,1980-05-06,0,0.0,,,1980
722036,Perjuangan dan Doa,,0.6,False,id,ID,Indonesia,125065.0,PT Rhoma Irama Film,,127,0,1980-02-14,0,0.0,,,1980
721752,Why Isn't Peter Happy?,,0.6,False,id,,,,,,14,0,2011-12-15,0,0.0,,tt3777822,2011
719307,Bula Mata,,0.6,False,id,,,,,,60,0,2015-05-14,0,0.0,,,2015
718017,Dia Pasti Datang,,0.6,False,id,ID,Indonesia,136128.0,Kharisma Production,,83,0,2016-02-18,0,0.0,17+,,2016
717301,Anak Perawan di Sarang Penyamun,,0.6,False,id,ID,Indonesia,79527.0,PT. PERFINI FILMS,ID,127,0,1962-02-05,0,0.0,,,1962
717275,Ananda,,0.6,False,id,ID,Indonesia,79527.0,PT. PERFINI FILMS,ID,115,0,1970-06-05,0,0.0,,,1970
716798,"Waiting, but...for what?",,0.6,False,id,ID,Indonesia,135897.0,Kindofkine Project,,21,0,2020-06-18,0,0.0,,,2020
715531,Mari Lari,,0.6,False,id,,,,,,100,0,2014-06-12,0,0.0,,tt3834896,2014
713608,Rundung,,0.6,False,id,ID,Indonesia,135304.0,Mangkus,,13,0,2017-12-04,0,0.0,,,2017
713606,Memburu Harimau,,0.6,False,id,ID,Indonesia,135301.0,Mediatif Films,,30,0,2012-04-07,0,0.0,,,2012
713587,Dewi Sartika,,0.6,False,id,,,135298.0,Grade F,,3,0,2020-01-26,0,0.0,,,2020
712965,Cinta Segi Tiga,,0.6,False,id,ID,Indonesia,135141.0,PT Naviri Film Production,,123,0,1979-07-09,0,0.0,,,1979
712961,Camelia,,0.6,False,id,ID,Indonesia,135141.0,PT Naviri Film Production,,102,0,1979-05-04,0,0.0,,,1979
712662,Begadang,,0.6,False,id,ID,Indonesia,135145.0,PT Hanna Internasional Film,,111,0,1978-03-06,0,0.0,,,1978
712659,Raja Dangdut,,0.6,False,id,ID,Indonesia,135144.0,PT Cipta Permai Indah Film,,102,0,1978-07-12,0,0.0,,,1978
712656,Gitar Tua Oma Irama,,0.6,False,id,ID,Indonesia,135018.0,PT Sjam Studio Film Production,,123,0,1977-03-07,0,0.0,,,1977
711976,Kitorang Basudara,,0.6,False,id,,,119592.0,Dinas Kebudayaan DIY,ID,30,0,2015-12-04,0,0.0,,,2015
711937,Darah Muda,,0.6,False,id,ID,Indonesia,135018.0,PT Sjam Studio Film Production,,111,0,1977-06-16,0,0.0,,,1977
709324,"Sementara, Selamanya",,0.6,False,id,ID,Indonesia,134776.0,Spasi Moving Image,,56,0,2020-06-06,2,4.2,,tt12565734,2020
706830,Setengah Hari Kurang Sedikit,,0.6,False,id,ID,Indonesia,134218.0,Ravacana Films,ID,6,0,2019-08-03,1,6.0,,,2019
706828,Truly Manly,,0.6,False,id,ID,Indonesia,134218.0,Ravacana Films,ID,61,0,2019-05-15,1,6.0,,,2019
706817,Kodhok,,0.6,False,id,ID,Indonesia,134218.0,Ravacana Films,ID,12,0,2017-04-29,1,7.0,,,2017
705905,Catatan Harian Seorang Gadis,,0.6,False,id,,,,,,91,0,1972-01-01,0,0.0,,,1972
705815,The Real Parakang,,0.6,False,id,ID,Indonesia,168254.0,Qia Film,,0,0,2017-08-24,0,0.0,,,2017
705441,Sekala,,0.6,False,id,,,,,,0,0,2020-03-09,0,0.0,,tt12342804,2020
705135,Bing Slamet Koboi Cengeng,,0.6,False,id,ID,Indonesia,115951.0,PT Safari Sinar Sakti Film,,105,0,1974-01-01,0,0.0,,,1974
705130,Inem Pelayan Sexy III,,0.6,False,id,,,,,,94,0,1977-01-01,0,0.0,,,1977
703954,Ateng Minta Kawin,"Titiek, seorang janda penyanyi dangdut, memiliki anak angkat, Ateng dan kakaknya, Enny. Sementara Eddy Sud, duda yang koleksi 90 persen lagu-lagu dangdut, memiliki anak perempuan, Vivi, yang pernah menjalin hubungan dengan Ateng. Orang tua mereka tidak menyetujui hubungan asmara antara Ateng dan Vivi, jadi mereka merahasiakan hubungan mereka.",0.6,False,id,,,,,,111,0,1974-01-01,0,0.0,,,1974
701799,Dan Pernyataan Yang Sama,,0.6,False,id,ID,Indonesia,133552.0,Lemonoir FIlms,,15,0,2016-02-07,0,0.0,,,2016
701517,Tulalit,,0.6,False,id,ID,Indonesia,10657.0,Maxima Pictures,ID,93,0,2008-08-28,0,0.0,18+,tt1286654,2008
696916,Territorial Pissings,,0.6,False,id,ID,Indonesia,108584.0,Studio Antelope Indonesia,ID,7,0,2010-12-29,0,0.0,,,2010
696720,Warteg,,0.6,False,id,ID,Indonesia,132727.0,Agrimovie,,12,0,2021-01-15,0,0.0,,,2021
696641,Contrast,"Sebuah kasus pembunuhan terjadi di sebuah kamar di apartemen, dua orang detektif berusaha menyelesaikan kasus ini",0.6,False,id,ID,Indonesia,132721.0,Zettamind Studios,,6,0,2020-02-07,0,0.0,,,2020
696607,Perihal Gendis,,0.6,False,id,ID,Indonesia,132727.0,Agrimovie,,10,0,2019-08-24,0,0.0,,,2019
696580,The Stork Who Dropped Me,Ani saat itu mengadakan pesta makan malam dalam rangka ulbg tahunnya. Ulang tahunnya saat itu adalah sekaligus perpisahan dengan ayahnya,0.6,False,id,ID,Indonesia,132719.0,Imagin3 Reality Films,,4,0,2016-05-22,0,0.0,,,2016
696576,Cemetery,Sepulang sekolah tiga anak usia Sekolah Dasar berencana berkumpul di sebuah pemakaman umum untuk berkeluh kesah tentang hidupnya dan membicarakan rencana kedepan mereka.,0.6,False,id,ID,Indonesia,132719.0,Imagin3 Reality Films,,8,0,2019-10-03,0,0.0,,,2019
696566,Bunga Tidur,Seorang pria yang baru pindah ke rumah baru nya menemukan sebuah pintu yang tak bisa dibuka sama sekali.,0.6,False,id,ID,Indonesia,132718.0,Embun Muvi 2019,,5,0,2019-10-27,0,0.0,,,2019
695677,A Broken Mind,,0.6,False,id,,,,,,14,0,2019-01-08,0,0.0,,,2019
695611,Leher Angsa,,0.6,False,id,,,31521.0,Alenia Pictures,ID,90,0,2013-06-20,0,0.0,,tt3871806,2013
695287,Dewi Pulang,,0.6,False,id,ID,Indonesia,132510.0,Sinemasochist,,18,0,2016-12-12,0,0.0,,,2016
694871,Cinta/Mati,,0.6,False,id,ID,Indonesia,72758.0,Shooting Star,,95,0,2013-08-29,0,0.0,,tt4235034,2013
694061,X-tra Absurd,,0.6,False,id,ID,Indonesia,19450.0,SAS Films,,75,0,2020-04-15,3,5.7,13+,,2020
693770,Long Sa’an: The Journey Back,,0.6,False,id,,,132278.0,P.T Damee International,,45,0,2014-04-09,0,0.0,,,2014
693764,The Bajau,,0.6,False,id,,,118677.0,Watchdoc,,80,0,2020-03-20,0,0.0,,,2020
693477,Dua Nada,,0.6,False,id,ID,Indonesia,,,,10,0,1990-06-29,0,0.0,,,1990
691910,Rindu Purnama,,0.6,False,id,,,61689.0,Mizan Productions,,104,0,2011-02-10,0,0.0,,tt1877749,2011
691556,How To Act Like Hooman,,0.6,False,id,ID,Indonesia,121363.0,Kikuk! Films,ID,10,0,2019-08-10,0,0.0,,,2019
691532,Antar Kota Dalam Provinsi,,0.6,False,id,ID,Indonesia,131961.0,Mangunjaya Production,,25,0,2017-01-02,0,0.0,,,2017
691006,Iman,,0.6,False,id,ID,Indonesia,131901.0,Sleepwalking Studio,,4,0,2014-01-01,0,0.0,,tt3764962,2014
690173,Pupus,,0.6,False,id,ID,Indonesia,10657.0,Maxima Pictures,ID,84,0,2011-05-26,0,0.0,,tt2022507,2011
690144,Kembali Lagi,,0.6,False,id,ID,Indonesia,131732.0,PT Sandy Film,,84,0,1993-01-02,0,0.0,,,1993
690000,Fatimah,,0.6,False,id,ID,Indonesia,,,,13,0,2018-01-01,0,0.0,,,2018
689780,"Renita, Renita",,0.6,False,id,,,,,,16,0,2007-08-12,0,0.0,,tt1527192,2007
689710,Klayaban,,0.6,False,id,,,,,,15,0,2004-09-01,0,0.0,,,2004
689543,Durian,,0.6,False,id,ID,Indonesia,,,,16,0,2003-01-01,0,0.0,,tt0398984,2003
689456,Mantan Terindah,,0.6,False,id,,,,,,103,0,2014-11-06,0,0.0,,tt10542054,2014
689451,The Jak,,0.6,False,id,ID,Indonesia,101620.0,Bogalakon Pictures,,77,0,2007-01-01,0,0.0,,tt3403968,2007
689190,Rojer,,0.6,False,id,ID,Indonesia,99622.0,Tanakhir Films,,8,0,2015-01-01,0,0.0,,,2015
689064,Barakabut,,0.6,False,id,ID,Indonesia,131557.0,Tejo Laras Madya Foundation,,11,0,2018-06-12,0,0.0,,,2018
689026,The Eyeless Beggar,,0.6,False,id,ID,Indonesia,131541.0,RedSight Films,,10,0,2015-06-07,0,0.0,,tt5059790,2015
688972,Bendera,,0.6,False,id,ID,Indonesia,63782.0,Miles Productions,,73,0,2002-07-01,0,0.0,,,2002
688905,เพื่อนแท้,,0.6,False,id,ID,Indonesia,131532.0,Wikwik Production,,14,0,2020-03-12,2,7.5,PG,,2020
688673,Sentuhan Binal Iblis,,0.6,False,id,ID,Indonesia,106624.0,Kolong Sinema,ID,16,0,2020-01-25,0,0.0,,,2020
688470,Khalifah,,0.6,False,id,ID,Indonesia,131472.0,Frame Ritz Picture,,94,0,2011-01-06,0,0.0,,,2011
688222,The Language Beneath,,0.6,False,id,ID,Indonesia,131426.0,Yadifaiz Pictures,,13,0,2020-01-02,0,0.0,13+,,2020
688143,MBA: Married by Accident,,0.6,False,id,ID,Indonesia,16614.0,MVP Pictures,ID,95,0,2008-12-04,0,0.0,,tt1356806,2008
687289,Sowan,,0.6,False,id,ID,Indonesia,140524.0,ASA Film,,15,0,2014-01-01,0,0.0,,,2014
687280,Salam dari Kepiting Selatan,,0.6,False,id,ID,Indonesia,140659.0,Kamarkosan Films,,20,0,2017-06-12,0,0.0,,,2017
684170,d'Girlz Begins,,0.6,False,id,ID,Indonesia,130737.0,Q Production,ID,100,0,2006-04-27,0,0.0,,,2006
683908,Arini II (Biarkan Kereta Api Itu Lewat),,0.6,False,id,ID,Indonesia,104173.0,PT Elang Perkasa Film,ID,100,0,1988-01-01,0,0.0,,,1988
683904,Arini (Masih Ada Kereta yang Akan Lewat),,0.6,False,id,ID,Indonesia,104173.0,PT Elang Perkasa Film,ID,103,0,1987-01-01,0,0.0,,,1987
683701,Hantu Anak Rumah Prapanca,,0.6,False,id,ID,Indonesia,99937.0,786 Production,,85,0,2014-02-02,0,0.0,,,2014
683692,Masih Adakah Cinta Kita,,0.6,False,id,ID,Indonesia,130646.0,Progresinema,,77,0,2013-05-16,0,0.0,,,2013
682324,Happy Ending,,0.6,False,id,ID,Indonesia,130409.0,FFTV IKJ,ID,10,0,1996-09-13,0,0.0,,,1996
681780,Kangen Ayah Rindu Ibu,,0.6,False,id,ID,Indonesia,130379.0,Kalachakra Media Sinema,,0,0,2020-04-30,0,0.0,13+,,2020
681779,Kemarin,,0.6,False,id,ID,Indonesia,111542.0,Mahakarya Pictures,ID,93,0,2020-12-03,0,0.0,13+,tt12464446,2020
681776,Malik & Elsa,,0.6,False,id,ID,Indonesia,84442.0,MAX Pictures,ID,87,0,2020-10-09,4,5.625,13+,tt11886132,2020
681775,Arwah Tumbal Nyai: Part Tumbal,,0.6,False,id,ID,Indonesia,104945.0,RA Pictures,ID,87,0,2020-12-03,0,0.0,17+,tt11936366,2020
679039,Bokor Jimat Setan,,0.6,False,id,ID,Indonesia,129873.0,Anarkhi Film,,20,0,2020-02-28,0,0.0,,,2020
678958,Ojek Lusi,,0.6,False,id,ID,Indonesia,129872.0,Hore Besok Libur!,,18,1000,2017-12-11,0,0.0,,tt14928704,2017
675316,8 Hari Menaklukan Cowo,,0.6,False,id,ID,Indonesia,,,,76,0,2016-09-22,0,0.0,,,2016
675294,Jenderal Kancil: The Movie,"Tiga preman (Jimmy ""The Upstairs"", Peppy dan Malao) melecehkan siswa Sekolah Dasar Lentera Hati dengan cara pemerasan. Seorang siswa, Guntur (Adam Farrel Xavier), dan teman-temannya Badil, Ucok dan Abel menggerebek markas penjahat itu. Mereka sukses, para penjahat itu bertobat.",0.6,False,id,ID,Indonesia,123167.0,Dagoe Film Workshop,,85,0,2012-07-05,0,0.0,,tt2343044,2012
674937,Mooncake Story,,0.6,False,id,ID,Indonesia,16614.0,MVP Pictures,ID,94,0,2017-03-23,0,0.0,,tt8060326,2017
674600,Sebelum Pagi Datang,,0.6,False,id,ID,Indonesia,129386.0,"Faculty Film & Television, Jakarta Institute of Art",,15,0,2016-08-27,0,0.0,,tt6037896,2016
674457,Saus Kacang,,0.6,False,id,ID,Indonesia,129351.0,Summer Films,,95,0,2008-12-31,0,0.0,,tt1356835,2008
674319,Legend of Didao,"Ketika film tersebut bercerita tentang putra Don King, Uli Otsuki Didao Han, melarikan diri untuk berlindung, jadi tolong bantu ???",0.6,False,id,CN,China,,,,90,0,2015-06-08,0,0.0,,tt4614920,2015
673321,Serpihan Mutiara Retak,,0.6,False,id,,,,,,101,0,1985-01-01,0,0.0,,,1985
672853,Karminem,,0.6,False,id,,,,,,113,0,1977-01-01,0,0.0,,,1977
672733,17th - Seventeen,,0.6,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,88,0,2004-01-01,0,0.0,,,2004
672710,Nasi Padang,,0.6,False,id,AU,Australia,129775.0,GonzoDocs,NO,39,0,2020-03-04,0,0.0,,tt11889014,2020
672146,Ambisi,,0.6,False,id,ID,Indonesia,115951.0,PT Safari Sinar Sakti Film,,95,0,1973-01-01,0,0.0,,,1973
672144,Gadis Penakluk,,0.6,False,id,ID,Indonesia,125255.0,PT Garuda Film,,116,0,1980-01-01,0,0.0,,,1980
671042,Pelukis Hantu,Bergenre horor-komedi film ini berkisah tentang seorang pelukis bernama Tutur yang sedang mengalami kesulitan finansial sedangkan ibunya membutuhkan biaya pengobatan penyakit parunya. Tutur yang memegang idealisme tinggi terhadap karya lukisnya malah kesusahan menjual karya-karya miliknya.,0.6,False,id,ID,Indonesia,5344.0,MD Pictures,ID,97,0,2020-10-16,3,7.333,13+,tt11799784,2020
671023,Ateng Sok Tahu,"Ateng dan Iskak mengadu nasib di Jakarta dengan bekerja sebagai pembantu Bagio, yang selalu mengolok-olok mereka. Kemudian, mereka bertemu Vivi dan Erni yang mobilnya mogok dan mereka membantu menarik mobil ke rumah mereka. Setelah mendapatkan pekerjaan dari para gadis, Iskak mulai bermimpi tentang Erni. Iskak memberi tahu Ateng tentang mimpinya dan ayahnya tidak sengaja mendengarnya. Jadi mereka berdua dipecat. Tapi pembantu rumah, Ardi, memberi mereka alamat kerabatnya, Diran, yang memiliki garasi. Mereka mendapatkan pekerjaan dan dalam satu pengiriman, mereka bertemu Vivi dan Erni, yang membawa mereka kembali bekerja di rumah, atas permintaan ayah mereka. Ada adegan musik yang lucu dalam film, salah satunya menampilkan tiga lagu berturut-turut.",0.6,False,id,ID,Indonesia,7872.0,Rapi Films,ID,90,0,1976-01-01,0,0.0,,,1976
670956,Kembang Kertas,,0.6,False,id,ID,Indonesia,99680.0,PT Nusantara Film,ID,104,0,1984-01-01,0,0.0,,,1984
670915,Perawan Desa,,0.6,False,id,ID,Indonesia,115951.0,PT Safari Sinar Sakti Film,,127,0,1978-01-01,0,0.0,,,1978
670377,Cinta,,0.6,False,id,ID,Indonesia,128814.0,PT Insantra Film,,110,0,1975-01-01,0,0.0,,,1975
670370,Senyum di Pagi Bulan Desember,,0.6,False,id,ID,Indonesia,128813.0,PT International Aries Angkasa Film,,127,0,1974-01-01,0,0.0,,,1974
670360,Perkawinan,,0.6,False,id,ID,Indonesia,128811.0,PT Aries Raya International,,109,0,1972-01-01,0,0.0,,,1972
670265,Pocong vs Kuntilanak,,0.6,False,id,ID,Indonesia,64837.0,Mitra Pictures,,90,0,2008-11-06,3,6.3,,tt1369688,2008
670263,Enam,,0.6,False,id,ID,Indonesia,147661.0,PT Makna Cerita Media,,97,0,2007-11-15,1,1.0,,tt1210055,2007
670185,Turang,,0.6,False,id,ID,Indonesia,128775.0,Rentjong Film Corp,,94,0,1959-08-17,0,0.0,,,1959
670181,Tarmina,,0.6,False,id,ID,Indonesia,128772.0,PT Persari Films,ID,93,0,1954-01-01,0,0.0,,tt9221256,1954
670175,Homeland,,0.6,False,id,ID,Indonesia,128770.0,Visi Anak Bangsa,,90,0,2004-05-04,0,0.0,,,2004
669859,Tak Biasa,,0.6,False,id,ID,Indonesia,106887.0,Ezy Productions,,127,0,2004-01-01,0,0.0,,,2004
669852,Warung Pojok,,0.6,False,id,,,,,,110,0,1977-01-01,0,0.0,,,1977
669849,Hujan Duit,,0.6,False,id,,,,,,111,0,1977-01-01,0,0.0,,,1977
669845,Perawan-Perawan,,0.6,False,id,,,,,,0,0,1981-01-01,0,0.0,,tt2079560,1981
669732,Tak Sempurna,,0.6,False,id,ID,Indonesia,43447.0,Putaar Films,,86,0,2013-07-11,0,0.0,,,2013
669365,Kecil-Kecil Jadi Pengantin,,0.6,False,id,,,,,,96,0,1987-01-01,0,0.0,,,1987
669361,Bilur-Bilur Penyesalan,,0.6,False,id,,,,,,96,0,1987-01-01,0,0.0,,,1987
669239,Pendekar Ilmu Api,,0.6,False,id,,,116185.0,Dipa Jaya Film,,82,0,1989-01-01,0,0.0,,tt8173928,1989
668619,Semua Karena Ginah,,0.6,False,id,,,,,,101,0,1985-01-01,0,0.0,,,1985
668615,Kipas-Kipas Cari Angin,,0.6,False,id,,,,,,104,0,1989-01-02,0,0.0,,,1989
668209,Fantasi,,0.6,False,id,ID,Indonesia,128448.0,Flying Fish Pictures,,110,0,2004-03-01,0,0.0,,,2004
668202,Lovely Luna,,0.6,False,id,ID,Indonesia,78678.0,PT Virgo Putra Film,,95,0,2005-05-26,0,0.0,,,2005
668200,Suzzanna: Santet Ilmu Pelebur Nyawa,,0.6,False,id,ID,Indonesia,16514.0,Soraya Intercine Films,ID,0,0,2021-11-18,0,0.0,17+,,2021
666849,Aqidah Cinta,,0.6,False,id,,,,,,90,0,2019-08-19,0,0.0,,,2019
666123,Roh Mati Paksa,"Ketika Sepasang Muda Mudi yang terjebak dalam manisnya cinta, harus menerima akibat dari perbuatanya, keangkuhan Boy (Arnold Leonard) mempermainkan perasaan Lastry (Dea Annisa) menjadi penyebab segala teror yang terjadi pada teman-temannya kecuali Vina (Gabriella Larasati) di sebuah villa terpencil milik kakek Boy.",0.6,False,id,ID,Indonesia,139391.0,Super Media Pictures,,90,0,2021-10-21,1,5.0,17+,tt11754362,2021
665722,Menanti Keajaiban,,0.6,False,id,ID,Indonesia,51422.0,Visinema Pictures,ID,20,0,2020-01-21,1,7.0,,tt11663008,2020
665587,Brownies,,0.6,False,id,ID,Indonesia,96465.0,Sinemart Pictures,,108,0,2004-12-09,0,0.0,,tt1053226,2004
665385,Kajeng Kliwon,,0.6,False,id,ID,Indonesia,128018.0,Applecross Production,,75,0,2020-02-13,0,0.0,17+,tt10163288,2020
665244,Solemnly/Elegy,,0.6,False,id,,,,,,38,0,2011-09-11,0,0.0,,tt1839607,2011
664797,4 Mantan,,0.6,False,id,ID,Indonesia,104945.0,RA Pictures,ID,80,0,2020-02-20,1,4.0,17+,tt11669118,2020
663702,Pendekar Kesepian,,0.6,False,id,,,127752.0,Akasacara Film,,25,0,2014-01-02,0,0.0,,tt3809036,2014
663125,Sule Detektif Tokek,,0.6,False,id,,,,,,75,0,2013-03-14,0,0.0,,,2013
662685,Jaka swara,Jaka Swara adalah film Indonesia yang diproduksi pada tahun 1990 dengan disutradarai oleh Darto Joned.,0.6,False,id,ID,Indonesia,135017.0,PT Firman Mercu Alam Film,,90,0,1990-03-06,0,0.0,,tt0359495,1990
662207,Sunny SIde of the Street,,0.6,False,id,ID,Indonesia,127539.0,Pasar Malam Film,,13,0,2019-07-23,0,0.0,,,2019
662196,Melangun,,0.6,False,id,,,127538.0,ACMI,,10,0,2019-11-24,0,0.0,,,2019
659255,Kiri Hijau Kanan Merah,,0.6,False,id,ID,Indonesia,118677.0,Watchdoc,,49,0,2009-01-01,0,0.0,,,2009
659253,Nada dan Dakwah,,0.6,False,id,ID,Indonesia,92244.0,PT Bola Dunia Film,ID,94,0,1991-01-01,0,0.0,,tt1067212,1991
658785,Boneka dari Indiana,"Istri Egy, Cece, mengendalikannya dalam semua hal termasuk pekerjaan kantor dan urusan rumah tangga. Selanjutnya, Egy juga berada di bawah kendali iparnya, Yudho. Demi proyek besar, Egy, diperintahkan untuk mendekati Eya, nyonya pejabat yang kuat. Kedekatannya dengan Eya membuat Cece cemburu, tetapi juga membuat Egy menyadari bahwa bisnis mertuanya tidak ramah lingkungan. Dia mulai memberontak dan berhenti menjadi boneka. Dia mendapatkan kembali haknya sebagai suami kembali. Ini adalah satu lagi tanda tangan sindiran sosial ala Nya Abbas Akub yang legendaris.",0.6,False,id,,,,,,94,0,1990-01-01,0,0.0,,,1990
656732,Warisan Olga,,0.6,False,id,ID,Indonesia,7872.0,Rapi Films,ID,102,0,2015-11-19,0,0.0,,,2015
656728,Me vs High Heels,,0.6,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,118,0,2005-03-29,0,0.0,,,2005
656640,Heboh,,0.6,False,id,ID,Indonesia,79527.0,PT. PERFINI FILMS,ID,93,0,1954-03-05,0,0.0,,,1954
656425,Tanah Air Beta,,0.6,False,id,ID,Indonesia,31521.0,Alenia Pictures,ID,96,0,2010-06-17,0,0.0,,tt1672847,2010
656227,Love and Eidelweiss,,0.6,False,id,ID,Indonesia,126598.0,Putra Pictures,,83,0,2010-04-22,0,0.0,,,2010
656224,Not for Sale,,0.6,False,id,ID,Indonesia,7872.0,Rapi Films,ID,80,0,2010-06-24,0,0.0,,,2010
656223,D'Love,,0.6,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,84,0,2010-07-29,0,0.0,,tt1718757,2010
656221,Roman Picisan,,0.6,False,id,ID,Indonesia,5344.0,MD Pictures,ID,87,0,2010-05-20,0,0.0,,,2010
656218,Menebus Impian,,0.6,False,id,ID,Indonesia,37348.0,Dapur Film Production,,105,0,2010-04-15,0,0.0,,,2010
656213,Sehidup (Tak) Semati,,0.6,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,95,0,2010-06-03,0,0.0,,,2010
656012,The Window,"Dewi pulang ke kampungnya di Jogjakarta, setelah sepuluh tahun meninggalkan tempat itu.  Sebuah surat dan potongan berita koran yang dikirim ibunya, membuat ia harus kembali ke kampungnya: kehamilan misterius Dee, kakaknya yang cacat mental. Dewi mendapati situasi di rumah orangtuanya yang tak berubah. Yang berubah adalah kehamilan Dee dan pemandangan di balik jendela besar rumahnya yang silih berganti. Dewi  lalu mengenal Priyanto yang baru setahun tinggal di kampung itu.  Priyanto dan Dewi menjalin kisah asmara yang tak biasa. Joko, teman kecil Dewi, cemburu. Kedatangan Dewi menguak masa lalunya yang tak selesai.",0.6,False,id,ID,Indonesia,126045.0,Dash Pictures,,122,0,2016-05-12,0,0.0,,tt5539350,2016
655844,Maling Kutang,,0.6,False,id,ID,Indonesia,10657.0,Maxima Pictures,ID,80,0,2009-10-01,0,0.0,,,2009
655843,Sepuluh,,0.6,False,id,ID,Indonesia,48841.0,First Media Productions,,111,0,2009-02-05,0,0.0,,,2009
655841,HeartBreak.com: Patah Hati Anda Bisnis Kita,,0.6,False,id,ID,Indonesia,126534.0,One Star Productions,,105,0,2009-12-03,0,0.0,,,2009
655429,SAIA,,0.6,False,id,ID,Indonesia,126456.0,HD SineARts Productions,,80,0,2009-01-01,0,0.0,,,2009
655428,"I Love You, Om",,0.6,False,id,ID,Indonesia,126455.0,PT Gunja Film,,117,0,2006-09-07,0,0.0,,,2006
655427,The Anniversaries,,0.6,False,id,ID,Indonesia,77167.0,Salto Films,,12,0,2006-01-02,0,0.0,,,2006
655425,Menyemai Terang Dalam Kelam,,0.6,False,id,ID,Indonesia,126454.0,Lembaga Kreatifitas Kemanusiaan,,55,0,2006-01-01,0,0.0,,,2006
655359,That Last Affair I Saw on Television,,0.6,False,id,ID,Indonesia,126437.0,Bebas Production,,11,0,2019-01-01,0,0.0,,,2019
654812,When You Lost and Lose,,0.6,False,id,ID,Indonesia,126323.0,Doa Mama Pictures,ID,5,0,2019-12-10,0,0.0,,,2019
654810,Lasagna,,0.6,False,id,ID,Indonesia,121681.0,Panji Prasetyo Pictures,,26,0,2019-04-25,1,10.0,,,2019
654636,Psikopat,"Exel (Aga Dirgantara), Alisya (Marsya Doeni), Chrissy (Kezia Karamoy), dan Gigih (Idon Juan) diteror ketika berada di villa Randi (Iqbal Perdana). Mereka melihat hantu Lara (Baby Margaretha), yang menuntut penyelesaian kematian tidak wajarnya. Kasus pembunuhan berantai kemudian terungkap secara perlahan. Pertama, Gadis (Mila Cheah), pacar Randi, ditemukan tewas di vila. Berdasarkan penyelidikan polisi, Randi tidak ada di TKP ketika kekasihnya tewas pada 23:59. Di sisi lain, paranormal mengatakan bahwa Lara telah menjadi mayat yang dikumpulkan di bunker bersama mayat lainnya.",0.6,False,id,,,,,,78,0,2017-07-27,0,0.0,,,2017
654360,Demi Dewi,"Putri Dara, Dewi, telah diculik oleh Winky. Winky menanggung dendam yang membara atas kematian anaknya di rumah sakit yang dipimpin oleh suami Dara. Dara sebenarnya adalah pembawa acara acara memasak TV yang terkenal, yang hidup nyaman dengan Terry, direktur pelaksana di rumah sakit. Tapi hari-hari bahagia Dara dan keluarganya berubah ketika Dewi diculik. Leo, penculiknya, meminta tebusan 429.850.050 juta rupiah. Dara bertekad untuk menyelamatkan Dewi dan dia dibantu oleh Alex, seorang polisi yang ditugaskan untuk menangani kasus ini. Tampaknya, Alex tahu kisah tersembunyi tentang masa lalu pahit Dara.",0.6,False,id,ID,Indonesia,46173.0,Magma Entertainment,,92,0,2010-05-06,0,0.0,,,2010
654034,Alam: Syuhada,,0.6,False,id,ID,Indonesia,,,,9,0,2005-01-01,0,0.0,,,2005
652802,Sarang Hantu Jakarta,"David, eksekutif muda, istrinya Selva, dan putri mereka Binta merasa baik-baik saja, meskipun ada banyak keanehan di rumah mereka, seperti hantu, pocong, penampakan kuntilanak dan peristiwa mengerikan lainnya. David selalu berhasil meyakinkan Selva jika semua cerita horor yang ditakuti oleh pelayan mereka adalah ilusi yang berlebihan. Tapi, hantu itu nyata, jadi para pelayan tidak suka bekerja di rumah. Belakangan terungkap bahwa hantu yang sering mengganggu keluarga David adalah hantu mantan pacar yang meninggal karena bunuh diri atau kecelakaan. Mereka tampak menyukai penampilan ketika mereka bertemu kematian.",0.6,False,id,,,,,,83,0,2014-06-01,0,0.0,,,2014
652569,Nasintel,,0.6,False,id,,,,,,14,0,2019-11-23,0,0.0,,,2019
652567,Konspirasi Gaib,,0.6,False,id,,,,,,9,0,2019-11-23,0,0.0,,,2019
652566,#InstaLie,,0.6,False,id,ID,Indonesia,,,,18,0,2019-11-23,0,0.0,,,2019
